event_id,timestamp,activity
EV004054,2025-03-10 00:00:00,Create Purchase Order
EV004270,2025-03-10 00:00:00,Create Purchase Order
EV000125,2025-03-10 00:00:00,Create Purchase Order
EV004271,2025-03-10 04:00:00,Approve Purchase Order
EV004055,2025-03-10 04:00:00,Approve Purchase Order
EV000126,2025-03-10 04:00:00,Approve Purchase Order
EV004868,2025-03-10 08:00:00,Put Away
EV003351,2025-03-10 08:00:00,Put Away
EV004866,2025-03-10 08:00:00,Put Away
EV004870,2025-03-10 08:00:00,Put Away
EV003349,2025-03-10 08:00:00,Put Away
EV000265,2025-03-11 00:00:00,Dispatch Delivery
EV002643,2025-03-11 00:00:00,Receive Goods
EV003647,2025-03-11 00:00:00,Dispatch Delivery
EV004274,2025-03-11 00:00:00,Add PO Item
EV004273,2025-03-11 00:00:00,Add PO Item
EV004272,2025-03-11 00:00:00,Add PO Item
EV002645,2025-03-11 00:00:00,Receive Goods
EV004056,2025-03-11 00:00:00,Add PO Item
EV003216,2025-03-11 00:00:00,Create Purchase Order
EV001838,2025-03-11 00:00:00,Create Purchase Order
EV000127,2025-03-11 00:00:00,Add PO Item
EV003217,2025-03-11 04:00:00,Approve Purchase Order
EV001839,2025-03-11 04:00:00,Approve Purchase Order
EV002644,2025-03-11 08:00:00,Put Away
EV002646,2025-03-11 08:00:00,Put Away
EV003615,2025-03-12 00:00:00,Dispatch Delivery
EV003865,2025-03-12 00:00:00,Dispatch Delivery
EV003219,2025-03-12 00:00:00,Add PO Item
EV003218,2025-03-12 00:00:00,Add PO Item
EV001840,2025-03-12 00:00:00,Add PO Item
EV001841,2025-03-12 00:00:00,Add PO Item
EV001617,2025-03-12 00:00:00,Create Purchase Order
EV001618,2025-03-12 04:00:00,Approve Purchase Order
EV005181,2025-03-13 00:00:00,Receive Goods
EV003018,2025-03-13 00:00:00,Receive Goods
EV001619,2025-03-13 00:00:00,Add PO Item
EV004057,2025-03-13 00:00:00,Dispatch Delivery
EV000438,2025-03-13 00:00:00,Receive Goods
EV003794,2025-03-13 00:00:00,Receive Goods
EV002055,2025-03-13 00:00:00,Receive Goods
EV001237,2025-03-13 00:00:00,Receive Goods
EV000440,2025-03-13 00:00:00,Receive Goods
EV001402,2025-03-13 00:00:00,Receive Goods
EV001407,2025-03-13 00:00:00,Dispatch Delivery
EV005182,2025-03-13 08:00:00,Put Away
EV003795,2025-03-13 08:00:00,Put Away
EV000441,2025-03-13 08:00:00,Put Away
EV000439,2025-03-13 08:00:00,Put Away
EV001238,2025-03-13 08:00:00,Put Away
EV003019,2025-03-13 08:00:00,Put Away
EV001403,2025-03-13 08:00:00,Put Away
EV002056,2025-03-13 08:00:00,Put Away
EV003353,2025-03-14 00:00:00,Receive Goods
EV000813,2025-03-14 00:00:00,Create Purchase Order
EV002787,2025-03-14 00:00:00,Create Purchase Order
EV004275,2025-03-14 00:00:00,Dispatch Delivery
EV003355,2025-03-14 00:00:00,Receive Goods
EV003023,2025-03-14 00:00:00,Dispatch Delivery
EV002788,2025-03-14 04:00:00,Approve Purchase Order
EV000814,2025-03-14 04:00:00,Approve Purchase Order
EV003356,2025-03-14 08:00:00,Put Away
EV003354,2025-03-14 08:00:00,Put Away
EV002789,2025-03-15 00:00:00,Add PO Item
EV000815,2025-03-15 00:00:00,Add PO Item
EV003866,2025-03-15 00:00:00,Receive Goods
EV003868,2025-03-15 00:00:00,Dispatch Delivery
EV003650,2025-03-15 00:00:00,Dispatch Delivery
EV003867,2025-03-15 08:00:00,Put Away
EV005184,2025-03-16 00:00:00,Receive Goods
EV000765,2025-03-16 00:00:00,Create Purchase Order
EV001620,2025-03-16 00:00:00,Dispatch Delivery
EV000766,2025-03-16 04:00:00,Approve Purchase Order
EV005185,2025-03-16 08:00:00,Put Away
EV004280,2025-03-17 00:00:00,Receive Goods
EV000816,2025-03-17 00:00:00,Dispatch Delivery
EV000216,2025-03-17 00:00:00,Dispatch Delivery
EV004276,2025-03-17 00:00:00,Receive Goods
EV003386,2025-03-17 00:00:00,Receive Goods
EV001842,2025-03-17 00:00:00,Dispatch Delivery
EV004278,2025-03-17 00:00:00,Receive Goods
EV000128,2025-03-17 00:00:00,Dispatch Delivery
EV000767,2025-03-17 00:00:00,Add PO Item
EV000299,2025-03-17 00:00:00,Create Purchase Order
EV000300,2025-03-17 04:00:00,Approve Purchase Order
EV003387,2025-03-17 08:00:00,Put Away
EV004279,2025-03-17 08:00:00,Put Away
EV004281,2025-03-17 08:00:00,Put Away
EV004277,2025-03-17 08:00:00,Put Away
EV000214,2025-03-18 00:00:00,Receive Goods
EV000301,2025-03-18 00:00:00,Add PO Item
EV003220,2025-03-18 00:00:00,Dispatch Delivery
EV003869,2025-03-18 00:00:00,Receive Goods
EV004433,2025-03-18 00:00:00,Create Purchase Order
EV000768,2025-03-18 00:00:00,Dispatch Delivery
EV000077,2025-03-18 00:00:00,Create Purchase Order
EV000078,2025-03-18 04:00:00,Approve Purchase Order
EV004434,2025-03-18 04:00:00,Approve Purchase Order
EV000215,2025-03-18 08:00:00,Put Away
EV003870,2025-03-18 08:00:00,Put Away
EV004435,2025-03-19 00:00:00,Add PO Item
EV000079,2025-03-19 00:00:00,Add PO Item
EV002790,2025-03-19 00:00:00,Dispatch Delivery
EV001405,2025-03-19 00:00:00,Receive Goods
EV001200,2025-03-19 00:00:00,Create Purchase Order
EV001201,2025-03-19 04:00:00,Approve Purchase Order
EV001406,2025-03-19 08:00:00,Put Away
EV001202,2025-03-20 00:00:00,Add PO Item
EV003186,2025-03-20 00:00:00,Create Purchase Order
EV004282,2025-03-20 00:00:00,Dispatch Delivery
EV000219,2025-03-20 00:00:00,Dispatch Delivery
EV001204,2025-03-20 00:00:00,Add PO Item
EV001709,2025-03-20 00:00:00,Receive Goods
EV001706,2025-03-20 00:00:00,Receive Goods
EV001203,2025-03-20 00:00:00,Add PO Item
EV000080,2025-03-20 00:00:00,Dispatch Delivery
EV003797,2025-03-20 00:00:00,Receive Goods
EV001157,2025-03-20 00:00:00,Create Purchase Order
EV001158,2025-03-20 04:00:00,Approve Purchase Order
EV003187,2025-03-20 04:00:00,Approve Purchase Order
EV001707,2025-03-20 08:00:00,Put Away
EV001710,2025-03-20 08:00:00,Put Away
EV003798,2025-03-20 08:00:00,Put Away
EV001243,2025-03-21 00:00:00,Receive Goods
EV000302,2025-03-21 00:00:00,Dispatch Delivery
EV001159,2025-03-21 00:00:00,Add PO Item
EV003389,2025-03-21 00:00:00,Receive Goods
EV001240,2025-03-21 00:00:00,Receive Goods
EV003188,2025-03-21 00:00:00,Add PO Item
EV004710,2025-03-21 00:00:00,Create Purchase Order
EV004711,2025-03-21 04:00:00,Approve Purchase Order
EV001241,2025-03-21 08:00:00,Put Away
EV003390,2025-03-21 08:00:00,Put Away
EV001244,2025-03-21 08:00:00,Put Away
EV004289,2025-03-22 00:00:00,Dispatch Delivery
EV001623,2025-03-22 00:00:00,Dispatch Delivery
EV002704,2025-03-22 00:00:00,Create Purchase Order
EV003225,2025-03-22 00:00:00,Dispatch Delivery
EV000068,2025-03-22 00:00:00,Create Purchase Order
EV003800,2025-03-22 00:00:00,Receive Goods
EV003115,2025-03-22 00:00:00,Receive Goods
EV004713,2025-03-22 00:00:00,Add PO Item
EV004712,2025-03-22 00:00:00,Add PO Item
EV001205,2025-03-22 00:00:00,Dispatch Delivery
EV002705,2025-03-22 04:00:00,Approve Purchase Order
EV000069,2025-03-22 04:00:00,Approve Purchase Order
EV003801,2025-03-22 08:00:00,Put Away
EV003116,2025-03-22 08:00:00,Put Away
EV001408,2025-03-23 00:00:00,Receive Goods
EV000070,2025-03-23 00:00:00,Add PO Item
EV004285,2025-03-23 00:00:00,Receive Goods
EV001219,2025-03-23 00:00:00,Create Purchase Order
EV004287,2025-03-23 00:00:00,Receive Goods
EV004283,2025-03-23 00:00:00,Receive Goods
EV000071,2025-03-23 00:00:00,Add PO Item
EV001160,2025-03-23 00:00:00,Dispatch Delivery
EV002706,2025-03-23 00:00:00,Add PO Item
EV002793,2025-03-23 00:00:00,Dispatch Delivery
EV000217,2025-03-23 00:00:00,Receive Goods
EV000220,2025-03-23 00:00:00,Receive Goods
EV001220,2025-03-23 04:00:00,Approve Purchase Order
EV000218,2025-03-23 08:00:00,Put Away
EV001409,2025-03-23 08:00:00,Put Away
EV004288,2025-03-23 08:00:00,Put Away
EV004284,2025-03-23 08:00:00,Put Away
EV000221,2025-03-23 08:00:00,Put Away
EV004286,2025-03-23 08:00:00,Put Away
EV002009,2025-03-24 00:00:00,Receive Goods
EV004436,2025-03-24 00:00:00,Dispatch Delivery
EV000303,2025-03-24 00:00:00,Receive Goods
EV001222,2025-03-24 00:00:00,Add PO Item
EV002796,2025-03-24 00:00:00,Dispatch Delivery
EV001221,2025-03-24 00:00:00,Add PO Item
EV002010,2025-03-24 08:00:00,Put Away
EV000304,2025-03-24 08:00:00,Put Away
EV003223,2025-03-25 00:00:00,Receive Goods
EV003221,2025-03-25 00:00:00,Receive Goods
EV004290,2025-03-25 00:00:00,Receive Goods
EV000550,2025-03-25 00:00:00,Receive Goods
EV004292,2025-03-25 00:00:00,Receive Goods
EV004294,2025-03-25 00:00:00,Receive Goods
EV004293,2025-03-25 08:00:00,Put Away
EV004291,2025-03-25 08:00:00,Put Away
EV003222,2025-03-25 08:00:00,Put Away
EV003224,2025-03-25 08:00:00,Put Away
EV004295,2025-03-25 08:00:00,Put Away
EV000551,2025-03-25 08:00:00,Put Away
EV004305,2025-03-26 00:00:00,Create Purchase Order
EV003189,2025-03-26 00:00:00,Dispatch Delivery
EV000305,2025-03-26 00:00:00,Dispatch Delivery
EV002707,2025-03-26 00:00:00,Dispatch Delivery
EV005016,2025-03-26 00:00:00,Create Purchase Order
EV004306,2025-03-26 04:00:00,Approve Purchase Order
EV005017,2025-03-26 04:00:00,Approve Purchase Order
EV005018,2025-03-27 00:00:00,Add PO Item
EV002402,2025-03-27 00:00:00,Create Purchase Order
EV004307,2025-03-27 00:00:00,Add PO Item
EV002403,2025-03-27 04:00:00,Approve Purchase Order
EV000263,2025-03-28 00:00:00,Receive Goods
EV004719,2025-03-28 00:00:00,Dispatch Delivery
EV004714,2025-03-28 00:00:00,Dispatch Delivery
EV002405,2025-03-28 00:00:00,Add PO Item
EV002498,2025-03-28 00:00:00,Create Purchase Order
EV000072,2025-03-28 00:00:00,Dispatch Delivery
EV003024,2025-03-28 00:00:00,Receive Goods
EV002710,2025-03-28 00:00:00,Dispatch Delivery
EV002404,2025-03-28 00:00:00,Add PO Item
EV002499,2025-03-28 04:00:00,Approve Purchase Order
EV003025,2025-03-28 08:00:00,Put Away
EV000264,2025-03-28 08:00:00,Put Away
EV003648,2025-03-29 00:00:00,Receive Goods
EV000083,2025-03-29 00:00:00,Dispatch Delivery
EV001428,2025-03-29 00:00:00,Create Purchase Order
EV003228,2025-03-29 00:00:00,Receive Goods
EV000306,2025-03-29 00:00:00,Receive Goods
EV003226,2025-03-29 00:00:00,Receive Goods
EV002500,2025-03-29 00:00:00,Add PO Item
EV001212,2025-03-29 00:00:00,Dispatch Delivery
EV000266,2025-03-29 00:00:00,Receive Goods
EV001429,2025-03-29 04:00:00,Approve Purchase Order
EV003227,2025-03-29 08:00:00,Put Away
EV000307,2025-03-29 08:00:00,Put Away
EV000267,2025-03-29 08:00:00,Put Away
EV003229,2025-03-29 08:00:00,Put Away
EV003649,2025-03-29 08:00:00,Put Away
EV001161,2025-03-30 00:00:00,Receive Goods
EV003021,2025-03-30 00:00:00,Receive Goods
EV000852,2025-03-30 00:00:00,Create Purchase Order
EV001223,2025-03-30 00:00:00,Dispatch Delivery
EV001430,2025-03-30 00:00:00,Add PO Item
EV002626,2025-03-30 00:00:00,Create Purchase Order
EV002627,2025-03-30 04:00:00,Approve Purchase Order
EV000853,2025-03-30 04:00:00,Approve Purchase Order
EV001162,2025-03-30 08:00:00,Put Away
EV003022,2025-03-30 08:00:00,Put Away
EV004308,2025-03-31 00:00:00,Dispatch Delivery
EV000854,2025-03-31 00:00:00,Add PO Item
EV000856,2025-03-31 00:00:00,Add PO Item
EV003192,2025-03-31 00:00:00,Dispatch Delivery
EV005019,2025-03-31 00:00:00,Dispatch Delivery
EV002628,2025-03-31 00:00:00,Add PO Item
EV000855,2025-03-31 00:00:00,Add PO Item
EV001228,2025-04-01 00:00:00,Dispatch Delivery
EV009597,2025-04-01 00:00:00,Create Sales Order
EV001947,2025-04-01 00:00:00,Create Purchase Order
EV014665,2025-04-01 00:00:00,Create Sales Order
EV009599,2025-04-01 01:00:00,Add Sales Order Item
EV014666,2025-04-01 01:00:00,Add Sales Order Item
EV009598,2025-04-01 01:00:00,Add Sales Order Item
EV001948,2025-04-01 04:00:00,Approve Purchase Order
EV007408,2025-04-02 00:00:00,Create Sales Order
EV006131,2025-04-02 00:00:00,Create Sales Order
EV003206,2025-04-02 00:00:00,Receive Goods
EV002501,2025-04-02 00:00:00,Dispatch Delivery
EV000857,2025-04-02 00:00:00,Dispatch Delivery
EV002406,2025-04-02 00:00:00,Dispatch Delivery
EV003208,2025-04-02 00:00:00,Receive Goods
EV003651,2025-04-02 00:00:00,Receive Goods
EV009833,2025-04-02 00:00:00,Create Sales Order
EV001949,2025-04-02 00:00:00,Add PO Item
EV009834,2025-04-02 01:00:00,Add Sales Order Item
EV006132,2025-04-02 01:00:00,Add Sales Order Item
EV007409,2025-04-02 01:00:00,Add Sales Order Item
EV007412,2025-04-02 01:00:00,Add Sales Order Item
EV003209,2025-04-02 08:00:00,Put Away
EV003207,2025-04-02 08:00:00,Put Away
EV003652,2025-04-02 08:00:00,Put Away
EV009185,2025-04-03 00:00:00,Create Sales Order
EV001621,2025-04-03 00:00:00,Receive Goods
EV006033,2025-04-03 00:00:00,Create Sales Order
EV005732,2025-04-03 00:00:00,Create Sales Order
EV006133,2025-04-03 00:00:00,Ship Product
EV002713,2025-04-03 00:00:00,Dispatch Delivery
EV008274,2025-04-03 00:00:00,Create Sales Order
EV003066,2025-04-03 00:00:00,Create Purchase Order
EV013652,2025-04-03 00:00:00,Create Sales Order
EV004245,2025-04-03 00:00:00,Create Purchase Order
EV007664,2025-04-03 00:00:00,Create Sales Order
EV001431,2025-04-03 00:00:00,Dispatch Delivery
EV005020,2025-04-03 00:00:00,Receive Goods
EV006040,2025-04-03 01:00:00,Add Sales Order Item
EV006037,2025-04-03 01:00:00,Add Sales Order Item
EV013653,2025-04-03 01:00:00,Add Sales Order Item
EV007665,2025-04-03 01:00:00,Add Sales Order Item
EV009187,2025-04-03 01:00:00,Add Sales Order Item
EV005733,2025-04-03 01:00:00,Add Sales Order Item
EV013656,2025-04-03 01:00:00,Add Sales Order Item
EV006034,2025-04-03 01:00:00,Add Sales Order Item
EV008275,2025-04-03 01:00:00,Add Sales Order Item
EV009186,2025-04-03 01:00:00,Add Sales Order Item
EV013657,2025-04-03 01:00:00,Add Sales Order Item
EV003067,2025-04-03 04:00:00,Approve Purchase Order
EV004246,2025-04-03 04:00:00,Approve Purchase Order
EV005021,2025-04-03 08:00:00,Put Away
EV001622,2025-04-03 08:00:00,Put Away
EV012358,2025-04-04 00:00:00,Create Sales Order
EV006406,2025-04-04 00:00:00,Create Sales Order
EV004248,2025-04-04 00:00:00,Add PO Item
EV006041,2025-04-04 00:00:00,Ship Product
EV013973,2025-04-04 00:00:00,Create Sales Order
EV000075,2025-04-04 00:00:00,Receive Goods
EV009189,2025-04-04 00:00:00,Complete Sale
EV004247,2025-04-04 00:00:00,Add PO Item
EV001843,2025-04-04 00:00:00,Receive Goods
EV009188,2025-04-04 00:00:00,Ship Product
EV001845,2025-04-04 00:00:00,Receive Goods
EV000073,2025-04-04 00:00:00,Receive Goods
EV003068,2025-04-04 00:00:00,Add PO Item
EV002057,2025-04-04 00:00:00,Create Purchase Order
EV007413,2025-04-04 00:00:00,Ship Product
EV003524,2025-04-04 00:00:00,Create Purchase Order
EV006134,2025-04-04 00:00:00,Complete Sale
EV013975,2025-04-04 01:00:00,Add Sales Order Item
EV013974,2025-04-04 01:00:00,Add Sales Order Item
EV006407,2025-04-04 01:00:00,Add Sales Order Item
EV012359,2025-04-04 01:00:00,Add Sales Order Item
EV013976,2025-04-04 01:00:00,Add Sales Order Item
EV003525,2025-04-04 04:00:00,Approve Purchase Order
EV002058,2025-04-04 04:00:00,Approve Purchase Order
EV000076,2025-04-04 08:00:00,Put Away
EV000074,2025-04-04 08:00:00,Put Away
EV001844,2025-04-04 08:00:00,Put Away
EV001846,2025-04-04 08:00:00,Put Away
EV011477,2025-04-05 00:00:00,Create Sales Order
EV008226,2025-04-05 00:00:00,Create Sales Order
EV014667,2025-04-05 00:00:00,Ship Product
EV014224,2025-04-05 00:00:00,Create Sales Order
EV007414,2025-04-05 00:00:00,Complete Sale
EV008771,2025-04-05 00:00:00,Create Sales Order
EV002632,2025-04-05 00:00:00,Dispatch Delivery
EV005022,2025-04-05 00:00:00,Dispatch Delivery
EV003526,2025-04-05 00:00:00,Add PO Item
EV004249,2025-04-05 00:00:00,Dispatch Delivery
EV007410,2025-04-05 00:00:00,Ship Product
EV002059,2025-04-05 00:00:00,Add PO Item
EV006038,2025-04-05 00:00:00,Ship Product
EV000864,2025-04-05 00:00:00,Dispatch Delivery
EV009401,2025-04-05 00:00:00,Create Sales Order
EV002411,2025-04-05 00:00:00,Dispatch Delivery
EV008227,2025-04-05 01:00:00,Add Sales Order Item
EV008772,2025-04-05 01:00:00,Add Sales Order Item
EV014228,2025-04-05 01:00:00,Add Sales Order Item
EV008776,2025-04-05 01:00:00,Add Sales Order Item
EV011479,2025-04-05 01:00:00,Add Sales Order Item
EV011478,2025-04-05 01:00:00,Add Sales Order Item
EV008779,2025-04-05 01:00:00,Add Sales Order Item
EV014225,2025-04-05 01:00:00,Add Sales Order Item
EV009402,2025-04-05 01:00:00,Add Sales Order Item
EV006035,2025-04-06 00:00:00,Ship Product
EV011669,2025-04-06 00:00:00,Create Sales Order
EV006042,2025-04-06 00:00:00,Complete Sale
EV009836,2025-04-06 00:00:00,Complete Sale
EV009835,2025-04-06 00:00:00,Ship Product
EV002629,2025-04-06 00:00:00,Dispatch Delivery
EV006039,2025-04-06 00:00:00,Complete Sale
EV014668,2025-04-06 00:00:00,Complete Sale
EV012621,2025-04-06 00:00:00,Create Sales Order
EV003711,2025-04-06 00:00:00,Create Purchase Order
EV003190,2025-04-06 00:00:00,Receive Goods
EV013683,2025-04-06 00:00:00,Create Sales Order
EV007411,2025-04-06 00:00:00,Complete Sale
EV003613,2025-04-06 00:00:00,Receive Goods
EV001756,2025-04-06 00:00:00,Create Purchase Order
EV012622,2025-04-06 01:00:00,Add Sales Order Item
EV012625,2025-04-06 01:00:00,Add Sales Order Item
EV011670,2025-04-06 01:00:00,Add Sales Order Item
EV013684,2025-04-06 01:00:00,Add Sales Order Item
EV013687,2025-04-06 01:00:00,Add Sales Order Item
EV011674,2025-04-06 01:00:00,Add Sales Order Item
EV011671,2025-04-06 01:00:00,Add Sales Order Item
EV003712,2025-04-06 04:00:00,Approve Purchase Order
EV001757,2025-04-06 04:00:00,Approve Purchase Order
EV003614,2025-04-06 08:00:00,Put Away
EV003191,2025-04-06 08:00:00,Put Away
EV004715,2025-04-07 00:00:00,Receive Goods
EV004058,2025-04-07 00:00:00,Receive Goods
EV003193,2025-04-07 00:00:00,Receive Goods
EV006917,2025-04-07 00:00:00,Create Sales Order
EV010168,2025-04-07 00:00:00,Create Sales Order
EV009494,2025-04-07 00:00:00,Create Sales Order
EV004720,2025-04-07 00:00:00,Receive Goods
EV014227,2025-04-07 00:00:00,Complete Sale
EV006036,2025-04-07 00:00:00,Complete Sale
EV003713,2025-04-07 00:00:00,Add PO Item
EV004722,2025-04-07 00:00:00,Receive Goods
EV001758,2025-04-07 00:00:00,Add PO Item
EV008276,2025-04-07 00:00:00,Ship Product
EV008277,2025-04-07 00:00:00,Complete Sale
EV014226,2025-04-07 00:00:00,Ship Product
EV013551,2025-04-07 00:00:00,Create Sales Order
EV004717,2025-04-07 00:00:00,Receive Goods
EV013977,2025-04-07 00:00:00,Ship Product
EV007666,2025-04-07 00:00:00,Ship Product
EV013654,2025-04-07 00:00:00,Ship Product
EV007667,2025-04-07 00:00:00,Complete Sale
EV008773,2025-04-07 00:00:00,Ship Product
EV013685,2025-04-07 00:00:00,Ship Product
EV002504,2025-04-07 00:00:00,Dispatch Delivery
EV006918,2025-04-07 01:00:00,Add Sales Order Item
EV013552,2025-04-07 01:00:00,Add Sales Order Item
EV010169,2025-04-07 01:00:00,Add Sales Order Item
EV009495,2025-04-07 01:00:00,Add Sales Order Item
EV006921,2025-04-07 01:00:00,Add Sales Order Item
EV009498,2025-04-07 01:00:00,Add Sales Order Item
EV006924,2025-04-07 01:00:00,Add Sales Order Item
EV010172,2025-04-07 01:00:00,Add Sales Order Item
EV010175,2025-04-07 01:00:00,Add Sales Order Item
EV004059,2025-04-07 08:00:00,Put Away
EV003194,2025-04-07 08:00:00,Put Away
EV004723,2025-04-07 08:00:00,Put Away
EV004721,2025-04-07 08:00:00,Put Away
EV004718,2025-04-07 08:00:00,Put Away
EV004716,2025-04-07 08:00:00,Put Away
EV001434,2025-04-08 00:00:00,Dispatch Delivery
EV012706,2025-04-08 00:00:00,Create Sales Order
EV009496,2025-04-08 00:00:00,Ship Product
EV009497,2025-04-08 00:00:00,Complete Sale
EV013841,2025-04-08 00:00:00,Create Sales Order
EV001950,2025-04-08 00:00:00,Dispatch Delivery
EV010786,2025-04-08 00:00:00,Create Sales Order
EV011893,2025-04-08 00:00:00,Create Sales Order
EV013658,2025-04-08 00:00:00,Ship Product
EV013659,2025-04-08 00:00:00,Complete Sale
EV003527,2025-04-08 00:00:00,Dispatch Delivery
EV009033,2025-04-08 00:00:00,Create Sales Order
EV006409,2025-04-08 00:00:00,Complete Sale
EV013978,2025-04-08 00:00:00,Complete Sale
EV001759,2025-04-08 00:00:00,Dispatch Delivery
EV011486,2025-04-08 00:00:00,Create Sales Order
EV008229,2025-04-08 00:00:00,Complete Sale
EV008228,2025-04-08 00:00:00,Ship Product
EV005025,2025-04-08 00:00:00,Dispatch Delivery
EV005023,2025-04-08 00:00:00,Receive Goods
EV010173,2025-04-08 00:00:00,Ship Product
EV010174,2025-04-08 00:00:00,Complete Sale
EV006408,2025-04-08 00:00:00,Ship Product
EV010501,2025-04-08 00:00:00,Create Sales Order
EV009038,2025-04-08 01:00:00,Add Sales Order Item
EV013842,2025-04-08 01:00:00,Add Sales Order Item
EV010787,2025-04-08 01:00:00,Add Sales Order Item
EV010793,2025-04-08 01:00:00,Add Sales Order Item
EV012708,2025-04-08 01:00:00,Add Sales Order Item
EV012709,2025-04-08 01:00:00,Add Sales Order Item
EV011487,2025-04-08 01:00:00,Add Sales Order Item
EV009034,2025-04-08 01:00:00,Add Sales Order Item
EV010790,2025-04-08 01:00:00,Add Sales Order Item
EV009035,2025-04-08 01:00:00,Add Sales Order Item
EV011894,2025-04-08 01:00:00,Add Sales Order Item
EV012707,2025-04-08 01:00:00,Add Sales Order Item
EV011895,2025-04-08 01:00:00,Add Sales Order Item
EV010502,2025-04-08 01:00:00,Add Sales Order Item
EV005024,2025-04-08 08:00:00,Put Away
EV004254,2025-04-09 00:00:00,Dispatch Delivery
EV000871,2025-04-09 00:00:00,Dispatch Delivery
EV012710,2025-04-09 00:00:00,Ship Product
EV009403,2025-04-09 00:00:00,Ship Product
EV001624,2025-04-09 00:00:00,Receive Goods
EV003069,2025-04-09 00:00:00,Dispatch Delivery
EV010795,2025-04-09 00:00:00,Complete Sale
EV010794,2025-04-09 00:00:00,Ship Product
EV002060,2025-04-09 00:00:00,Dispatch Delivery
EV011672,2025-04-09 00:00:00,Ship Product
EV003616,2025-04-09 00:00:00,Receive Goods
EV013655,2025-04-09 00:00:00,Complete Sale
EV009036,2025-04-09 00:00:00,Ship Product
