batch_id,delivery_item_id,po_item_id,product_id,supplier_id,warehouse_id,received_date,quantity_received,purchase_unit_price,quantity_remaining
BAT0001160,DELI0001160,POI000581,PROD020,SUP015,WH005,2025-05-18,64,72.48,64
BAT0001161,DELI0001161,POI000582,PROD026,SUP011,WH002,2025-10-31,43,29.05,43
BAT0001162,DELI0001162,POI000583,PROD027,SUP011,WH004,2025-10-31,104,57.38,104
BAT0001163,DELI0001163,POI000582,PROD026,SUP011,WH004,2025-11-04,14,29.05,14
BAT0001164,DELI0001164,POI000583,PROD027,SUP011,WH002,2025-11-04,41,57.38,41
BAT0001165,DELI0001165,POI000582,PROD026,SUP011,WH002,2025-11-07,26,29.05,26
BAT0001166,DELI0001166,POI000583,PROD027,SUP011,WH001,2025-11-07,52,57.38,52
BAT0001167,DELI0001167,POI000584,PROD041,SUP007,WH004,2026-02-10,131,53.26,131
BAT0001168,DELI0001168,POI000584,PROD041,SUP007,WH001,2026-02-14,59,53.26,59
BAT0001169,DELI0001169,POI000585,PROD028,SUP003,WH002,2025-02-19,78,13.54,0
BAT0001170,DELI0001170,POI000586,PROD015,SUP003,WH001,2025-02-19,50,55.76,0
BAT0001171,DELI0001171,POI000585,PROD028,SUP003,WH002,2025-02-20,54,13.54,0
BAT0001172,DELI0001172,POI000586,PROD015,SUP003,WH001,2025-02-20,10,55.76,0
BAT0001173,DELI0001173,POI000585,PROD028,SUP003,WH003,2025-02-24,72,13.54,0
BAT0001174,DELI0001174,POI000586,PROD015,SUP003,WH003,2025-02-24,13,55.76,0
BAT0001175,DELI0001175,POI000587,PROD047,SUP003,WH004,2025-10-22,72,50.6,72
BAT0001176,DELI0001176,POI000587,PROD047,SUP003,WH005,2025-10-26,18,50.6,18
BAT0001177,DELI0001177,POI000587,PROD047,SUP003,WH004,2025-10-29,15,50.6,15
BAT0001178,DELI0001178,POI000588,PROD021,SUP006,WH001,2025-08-16,69,93.78,69
BAT0001179,DELI0001179,POI000588,PROD021,SUP006,WH002,2025-08-27,56,93.78,56
BAT0001180,DELI0001180,POI000589,PROD042,SUP012,WH003,2025-05-26,31,97.11,0
BAT0001181,DELI0001181,POI000590,PROD016,SUP012,WH001,2025-05-26,31,32.6,31
BAT0001182,DELI0001182,POI000591,PROD043,SUP012,WH003,2025-05-26,50,87.25,50
BAT0001183,DELI0001183,POI000589,PROD042,SUP012,WH003,2025-05-30,68,97.11,0
BAT0001184,DELI0001184,POI000590,PROD016,SUP012,WH001,2025-05-30,41,32.6,41
BAT0001185,DELI0001185,POI000591,PROD043,SUP012,WH003,2025-05-30,37,87.25,37
BAT0001186,DELI0001186,POI000592,PROD019,SUP008,WH004,2025-04-07,17,93.42,17
BAT0001187,DELI0001187,POI000593,PROD022,SUP008,WH004,2025-04-07,60,46.5,60
BAT0001188,DELI0001188,POI000592,PROD019,SUP008,WH004,2025-04-07,25,93.42,25
BAT0001189,DELI0001189,POI000593,PROD022,SUP008,WH003,2025-04-07,65,46.5,65
BAT0001190,DELI0001190,POI000594,PROD021,SUP015,WH004,2026-02-05,57,101.65,57
BAT0001191,DELI0001191,POI000594,PROD021,SUP015,WH004,2026-01-25,102,101.65,102
BAT0001192,DELI0001192,POI000595,PROD039,SUP013,WH005,2025-11-20,48,33.47,48
BAT0001193,DELI0001193,POI000595,PROD039,SUP013,WH003,2025-11-25,70,33.47,70
BAT0001194,DELI0001194,POI000596,PROD045,SUP010,WH004,2026-04-04,29,106.48,29
BAT0001195,DELI0001195,POI000596,PROD045,SUP010,WH001,2026-04-12,36,106.48,36
BAT0001196,DELI0001196,POI000596,PROD045,SUP010,WH004,2026-04-17,25,106.48,25
BAT0001197,DELI0001197,POI000597,PROD034,SUP015,WH002,2025-06-08,36,50.02,36
BAT0001198,DELI0001198,POI000597,PROD034,SUP015,WH005,2025-06-09,55,50.02,55
BAT0001199,DELI0001199,POI000598,PROD048,SUP014,WH003,2025-12-07,54,40.92,54
BAT0001200,DELI0001200,POI000598,PROD048,SUP014,WH001,2025-12-13,61,40.92,61
BAT0001201,DELI0001201,POI000599,PROD035,SUP007,WH003,2025-05-29,57,56.79,57
BAT0001202,DELI0001202,POI000599,PROD035,SUP007,WH003,2025-06-02,36,56.79,36
BAT0001203,DELI0001203,POI000600,PROD024,SUP013,WH004,2025-04-28,51,106.84,51
BAT0001204,DELI0001204,POI000601,PROD030,SUP012,WH004,2025-10-07,45,82.26,45
BAT0001205,DELI0001205,POI000601,PROD030,SUP012,WH002,2025-10-09,28,82.26,28
BAT0001206,DELI0001206,POI000602,PROD030,SUP012,WH004,2026-01-19,30,93.22,30
BAT0001207,DELI0001207,POI000603,PROD036,SUP012,WH003,2026-01-19,21,28.27,21
BAT0001208,DELI0001208,POI000602,PROD030,SUP012,WH004,2026-01-23,66,93.22,66
BAT0001209,DELI0001209,POI000603,PROD036,SUP012,WH001,2026-01-23,41,28.27,41
BAT0001210,DELI0001210,POI000604,PROD020,SUP009,WH003,2025-01-29,116,76.95,0
BAT0001211,DELI0001211,POI000604,PROD020,SUP009,WH005,2025-01-26,64,76.95,0
BAT0001212,DELI0001212,POI000605,PROD027,SUP007,WH003,2025-05-03,70,61.26,70
BAT0001213,DELI0001213,POI000606,PROD018,SUP007,WH001,2025-05-03,93,15.59,0
BAT0001214,DELI0001214,POI000605,PROD027,SUP007,WH001,2025-05-07,17,61.26,17
BAT0001215,DELI0001215,POI000606,PROD018,SUP007,WH004,2025-05-07,44,15.59,21
BAT0001216,DELI0001216,POI000605,PROD027,SUP007,WH003,2025-05-13,18,61.26,18
BAT0001217,DELI0001217,POI000606,PROD018,SUP007,WH005,2025-05-13,49,15.59,49
BAT0001218,DELI0001218,POI000607,PROD019,SUP011,WH002,2025-05-17,41,105.61,41
BAT0001219,DELI0001219,POI000607,PROD019,SUP011,WH001,2025-05-16,39,105.61,39
BAT0001220,DELI0001220,POI000607,PROD019,SUP011,WH002,2025-05-16,58,105.61,58
BAT0001221,DELI0001221,POI000608,PROD040,SUP014,WH004,2025-11-25,122,86.1,122
BAT0001222,DELI0001222,POI000608,PROD040,SUP014,WH001,2025-11-26,82,86.1,82
BAT0001223,DELI0001223,POI000609,PROD012,SUP013,WH001,2025-03-10,175,124.22,175
BAT0001224,DELI0001224,POI000610,PROD046,SUP013,WH002,2025-03-10,89,96.48,0
BAT0001225,DELI0001225,POI000611,PROD048,SUP013,WH003,2025-03-10,81,38.58,23
BAT0001226,DELI0001226,POI000612,PROD019,SUP008,WH004,2025-08-28,36,93.56,36
BAT0001227,DELI0001227,POI000613,PROD009,SUP008,WH005,2025-08-28,36,22.63,36
BAT0001228,DELI0001228,POI000612,PROD019,SUP008,WH001,2025-08-30,32,93.56,32
BAT0001229,DELI0001229,POI000613,PROD009,SUP008,WH005,2025-08-30,41,22.63,41
BAT0001230,DELI0001230,POI000614,PROD043,SUP010,WH004,2025-09-30,56,86.91,56
BAT0001231,DELI0001231,POI000614,PROD043,SUP010,WH003,2025-10-04,21,86.91,21
BAT0001232,DELI0001232,POI000614,PROD043,SUP010,WH003,2025-10-10,32,86.91,32
BAT0001233,DELI0001233,POI000615,PROD042,SUP012,WH001,2025-11-13,190,101.54,190
BAT0001234,DELI0001234,POI000616,PROD046,SUP013,WH002,2026-01-21,14,104.81,14
BAT0001235,DELI0001235,POI000616,PROD046,SUP013,WH005,2026-02-07,15,104.81,15
BAT0001236,DELI0001236,POI000616,PROD046,SUP013,WH003,2026-01-28,18,104.81,18
BAT0001237,DELI0001237,POI000617,PROD001,SUP008,WH003,2025-05-24,94,89.72,2
BAT0001238,DELI0001238,POI000618,PROD026,SUP008,WH003,2025-05-24,61,28.23,61
BAT0001239,DELI0001239,POI000619,PROD043,SUP008,WH002,2025-05-24,158,92.92,158
BAT0001240,DELI0001240,POI000620,PROD024,SUP006,WH001,2025-05-31,22,119.9,22
BAT0001241,DELI0001241,POI000620,PROD024,SUP006,WH002,2025-06-06,33,119.9,33
BAT0001242,DELI0001242,POI000621,PROD002,SUP005,WH005,2025-09-18,107,53.9,107
BAT0001243,DELI0001243,POI000621,PROD002,SUP005,WH004,2025-09-20,87,53.9,87
BAT0001244,DELI0001244,POI000622,PROD042,SUP001,WH001,2025-09-07,82,89.11,82
BAT0001245,DELI0001245,POI000622,PROD042,SUP001,WH003,2025-09-09,33,89.11,33
BAT0001246,DELI0001246,POI000622,PROD042,SUP001,WH003,2025-09-14,30,89.11,30
BAT0001247,DELI0001247,POI000623,PROD022,SUP003,WH004,2025-11-25,192,44.93,192
BAT0001248,DELI0001248,POI000624,PROD021,SUP015,WH005,2025-06-01,34,93.69,34
BAT0001249,DELI0001249,POI000624,PROD021,SUP015,WH003,2025-06-09,56,93.69,56
BAT0001250,DELI0001250,POI000625,PROD010,SUP013,WH004,2025-08-25,153,55.87,153
BAT0001251,DELI0001251,POI000626,PROD028,SUP013,WH002,2025-08-25,91,14.15,91
BAT0001252,DELI0001252,POI000627,PROD043,SUP010,WH002,2025-09-08,109,83.26,109
BAT0001253,DELI0001253,POI000627,PROD043,SUP010,WH001,2025-09-17,30,83.26,30
BAT0001254,DELI0001254,POI000627,PROD043,SUP010,WH004,2025-09-17,23,83.26,23
BAT0001255,DELI0001255,POI000628,PROD045,SUP010,WH004,2026-04-05,26,98.7,26
BAT0001256,DELI0001256,POI000628,PROD045,SUP010,WH001,2026-04-07,42,98.7,42
BAT0001257,DELI0001257,POI000629,PROD002,SUP006,WH003,2025-09-09,115,61.58,115
BAT0001258,DELI0001258,POI000630,PROD005,SUP006,WH003,2025-09-09,84,18.0,84
BAT0001259,DELI0001259,POI000629,PROD002,SUP006,WH001,2025-09-13,80,61.58,80
BAT0001260,DELI0001260,POI000630,PROD005,SUP006,WH005,2025-09-13,69,18.0,69
BAT0001261,DELI0001261,POI000631,PROD022,SUP003,WH003,2025-04-03,86,48.96,68
BAT0001262,DELI0001262,POI000631,PROD022,SUP003,WH003,2025-04-08,39,48.96,39
BAT0001263,DELI0001263,POI000631,PROD022,SUP003,WH002,2025-04-11,28,48.96,28
BAT0001264,DELI0001264,POI000632,PROD002,SUP006,WH002,2025-05-22,57,55.36,57
BAT0001265,DELI0001265,POI000633,PROD017,SUP006,WH003,2025-05-22,77,69.56,51
BAT0001266,DELI0001266,POI000632,PROD002,SUP006,WH005,2025-05-29,25,55.36,25
BAT0001267,DELI0001267,POI000633,PROD017,SUP006,WH002,2025-05-29,36,69.56,36
BAT0001268,DELI0001268,POI000632,PROD002,SUP006,WH001,2025-05-29,35,55.36,35
BAT0001269,DELI0001269,POI000633,PROD017,SUP006,WH002,2025-05-29,81,69.56,81
BAT0001270,DELI0001270,POI000634,PROD003,SUP013,WH002,2025-10-21,101,107.95,101
BAT0001271,DELI0001271,POI000634,PROD003,SUP013,WH004,2025-10-25,24,107.95,24
BAT0001272,DELI0001272,POI000634,PROD003,SUP013,WH001,2025-10-30,38,107.95,38
BAT0001273,DELI0001273,POI000635,PROD002,SUP005,WH005,2025-06-10,95,54.75,95
BAT0001274,DELI0001274,POI000635,PROD002,SUP005,WH005,2025-06-18,53,54.75,53
BAT0001275,DELI0001275,POI000636,PROD002,SUP005,WH004,2025-11-01,30,54.5,30
BAT0001276,DELI0001276,POI000636,PROD002,SUP005,WH005,2025-11-06,15,54.5,15
BAT0001277,DELI0001277,POI000636,PROD002,SUP005,WH002,2025-11-10,35,54.5,35
BAT0001278,DELI0001278,POI000637,PROD016,SUP004,WH001,2025-11-12,166,33.47,166
BAT0001279,DELI0001279,POI000638,PROD018,SUP007,WH003,2026-04-03,47,14.82,47
BAT0001280,DELI0001280,POI000639,PROD044,SUP007,WH004,2026-04-03,126,43.74,126
BAT0001281,DELI0001281,POI000638,PROD018,SUP007,WH004,2026-04-08,28,14.82,28
BAT0001282,DELI0001282,POI000639,PROD044,SUP007,WH005,2026-04-08,68,43.74,68
BAT0001283,DELI0001283,POI000640,PROD043,SUP008,WH004,2025-06-08,37,85.08,37
BAT0001284,DELI0001284,POI000640,PROD043,SUP008,WH005,2025-06-05,30,85.08,30
BAT0001285,DELI0001285,POI000640,PROD043,SUP008,WH001,2025-06-25,51,85.08,51
BAT0001286,DELI0001286,POI000641,PROD014,SUP006,WH003,2026-03-28,83,95.16,83
BAT0001287,DELI0001287,POI000642,PROD007,SUP006,WH001,2026-03-28,71,93.21,71
BAT0001288,DELI0001288,POI000643,PROD047,SUP006,WH004,2026-03-28,96,49.81,96
BAT0001289,DELI0001289,POI000644,PROD022,SUP015,WH005,2026-01-31,185,47.92,185
BAT0001290,DELI0001290,POI000645,PROD037,SUP009,WH002,2025-10-06,18,23.22,18
BAT0001291,DELI0001291,POI000645,PROD037,SUP009,WH005,2025-09-30,32,23.22,32
BAT0001292,DELI0001292,POI000646,PROD036,SUP014,WH005,2025-06-07,94,28.97,94
BAT0001293,DELI0001293,POI000646,PROD036,SUP014,WH002,2025-06-10,122,28.97,122
BAT0001294,DELI0001294,POI000647,PROD013,SUP008,WH004,2025-10-17,25,81.52,25
BAT0001295,DELI0001295,POI000648,PROD048,SUP008,WH005,2025-10-17,84,39.89,84
BAT0001296,DELI0001296,POI000649,PROD043,SUP008,WH001,2025-10-17,30,91.92,30
BAT0001297,DELI0001297,POI000647,PROD013,SUP008,WH001,2025-10-23,22,81.52,22
BAT0001298,DELI0001298,POI000648,PROD048,SUP008,WH005,2025-10-23,19,39.89,19
BAT0001299,DELI0001299,POI000649,PROD043,SUP008,WH002,2025-10-23,21,91.92,21
BAT0001300,DELI0001300,POI000647,PROD013,SUP008,WH003,2025-10-28,33,81.52,33
BAT0001301,DELI0001301,POI000648,PROD048,SUP008,WH002,2025-10-28,22,39.89,22
BAT0001302,DELI0001302,POI000649,PROD043,SUP008,WH002,2025-10-28,15,91.92,15
BAT0001303,DELI0001303,POI000650,PROD028,SUP003,WH002,2025-03-02,73,13.66,63
BAT0001304,DELI0001304,POI000650,PROD028,SUP003,WH003,2025-03-13,42,13.66,42
BAT0001305,DELI0001305,POI000650,PROD028,SUP003,WH005,2025-03-16,25,13.66,25
BAT0001306,DELI0001306,POI000651,PROD015,SUP003,WH001,2025-10-19,65,55.03,65
BAT0001307,DELI0001307,POI000651,PROD015,SUP003,WH003,2025-10-20,125,55.03,125
BAT0001308,DELI0001308,POI000652,PROD040,SUP001,WH005,2026-03-05,58,73.06,58
BAT0001309,DELI0001309,POI000653,PROD023,SUP001,WH003,2026-03-05,41,102.71,41
BAT0001310,DELI0001310,POI000652,PROD040,SUP001,WH002,2026-03-04,36,73.06,36
BAT0001311,DELI0001311,POI000653,PROD023,SUP001,WH003,2026-03-04,62,102.71,62
BAT0001312,DELI0001312,POI000652,PROD040,SUP001,WH005,2026-03-13,19,73.06,19
BAT0001313,DELI0001313,POI000653,PROD023,SUP001,WH005,2026-03-13,28,102.71,28
BAT0001314,DELI0001314,POI000654,PROD044,SUP006,WH005,2025-06-24,197,43.85,197
BAT0001315,DELI0001315,POI000655,PROD014,SUP006,WH002,2025-06-24,134,92.94,134
BAT0001316,DELI0001316,POI000656,PROD003,SUP002,WH005,2025-05-14,140,115.19,95
BAT0001317,DELI0001317,POI000657,PROD040,SUP001,WH002,2025-06-30,70,73.06,70
BAT0001318,DELI0001318,POI000658,PROD004,SUP001,WH005,2025-06-30,77,75.78,77
BAT0001319,DELI0001319,POI000657,PROD040,SUP001,WH005,2025-07-06,40,73.06,40
BAT0001320,DELI0001320,POI000658,PROD004,SUP001,WH003,2025-07-06,59,75.78,59
BAT0001321,DELI0001321,POI000657,PROD040,SUP001,WH005,2025-07-07,35,73.06,35
BAT0001322,DELI0001322,POI000658,PROD004,SUP001,WH001,2025-07-07,64,75.78,64
BAT0001323,DELI0001323,POI000659,PROD010,SUP004,WH001,2025-06-06,68,61.35,68
BAT0001324,DELI0001324,POI000659,PROD010,SUP004,WH001,2025-06-13,128,61.35,128
BAT0001325,DELI0001325,POI000660,PROD036,SUP014,WH005,2026-02-09,95,27.16,95
BAT0001326,DELI0001326,POI000660,PROD036,SUP014,WH003,2026-02-07,43,27.16,43
BAT0001327,DELI0001327,POI000660,PROD036,SUP014,WH002,2026-02-13,52,27.16,52
BAT0001328,DELI0001328,POI000661,PROD034,SUP015,WH004,2025-01-09,99,50.78,0
BAT0001329,DELI0001329,POI000662,PROD040,SUP014,WH001,2026-02-27,173,87.58,173
BAT0001330,DELI0001330,POI000663,PROD034,SUP001,WH005,2026-03-04,64,43.55,64
BAT0001331,DELI0001331,POI000663,PROD034,SUP001,WH003,2026-03-06,35,43.55,35
BAT0001332,DELI0001332,POI000663,PROD034,SUP001,WH003,2026-03-18,75,43.55,75
BAT0001333,DELI0001333,POI000664,PROD041,SUP009,WH002,2026-03-06,37,63.37,37
BAT0001334,DELI0001334,POI000664,PROD041,SUP009,WH004,2026-03-08,16,63.37,16
BAT0001335,DELI0001335,POI000664,PROD041,SUP009,WH003,2026-03-09,31,63.37,31
BAT0001336,DELI0001336,POI000665,PROD020,SUP012,WH001,2025-08-21,78,79.42,78
BAT0001337,DELI0001337,POI000665,PROD020,SUP012,WH001,2025-08-19,22,79.42,22
BAT0001338,DELI0001338,POI000665,PROD020,SUP012,WH002,2025-08-26,26,79.42,26
BAT0001339,DELI0001339,POI000666,PROD004,SUP001,WH004,2025-12-10,67,75.78,67
BAT0001340,DELI0001340,POI000667,PROD033,SUP001,WH004,2025-12-10,57,39.15,57
BAT0001341,DELI0001341,POI000666,PROD004,SUP001,WH004,2025-11-27,99,75.78,99
BAT0001342,DELI0001342,POI000667,PROD033,SUP001,WH002,2025-11-27,61,39.15,61
BAT0001343,DELI0001343,POI000668,PROD040,SUP013,WH005,2025-08-16,58,90.02,58
BAT0001344,DELI0001344,POI000669,PROD027,SUP011,WH003,2025-05-19,81,62.71,81
BAT0001345,DELI0001345,POI000669,PROD027,SUP011,WH003,2025-05-23,41,62.71,41
BAT0001346,DELI0001346,POI000669,PROD027,SUP011,WH003,2025-06-06,23,62.71,23
BAT0001347,DELI0001347,POI000670,PROD038,SUP007,WH002,2026-02-21,123,62.39,123
BAT0001348,DELI0001348,POI000671,PROD045,SUP007,WH003,2026-02-21,66,110.83,66
BAT0001349,DELI0001349,POI000670,PROD038,SUP007,WH005,2026-02-26,48,62.39,48
BAT0001350,DELI0001350,POI000671,PROD045,SUP007,WH005,2026-02-26,40,110.83,40
BAT0001351,DELI0001351,POI000670,PROD038,SUP007,WH001,2026-02-27,34,62.39,34
BAT0001352,DELI0001352,POI000671,PROD045,SUP007,WH003,2026-02-27,19,110.83,19
BAT0001353,DELI0001353,POI000672,PROD043,SUP010,WH004,2025-05-25,180,93.08,180
BAT0001354,DELI0001354,POI000673,PROD001,SUP004,WH003,2025-09-23,61,103.44,61
BAT0001355,DELI0001355,POI000674,PROD016,SUP004,WH004,2025-09-23,48,35.24,48
BAT0001356,DELI0001356,POI000673,PROD001,SUP004,WH002,2025-09-28,54,103.44,54
BAT0001357,DELI0001357,POI000674,PROD016,SUP004,WH002,2025-09-28,31,35.24,31
BAT0001358,DELI0001358,POI000673,PROD001,SUP004,WH001,2025-10-04,39,103.44,39
BAT0001359,DELI0001359,POI000674,PROD016,SUP004,WH001,2025-10-04,41,35.24,41
BAT0001360,DELI0001360,POI000675,PROD040,SUP013,WH004,2025-10-26,213,81.06,213
BAT0001361,DELI0001361,POI000676,PROD043,SUP012,WH004,2025-07-25,164,86.36,164
BAT0001362,DELI0001362,POI000677,PROD023,SUP012,WH002,2025-07-25,102,108.32,102
BAT0001363,DELI0001363,POI000678,PROD007,SUP009,WH003,2025-09-19,102,101.9,102
BAT0001364,DELI0001364,POI000678,PROD007,SUP009,WH005,2025-09-14,52,101.9,52
BAT0001365,DELI0001365,POI000679,PROD047,SUP003,WH003,2025-09-29,99,49.82,99
BAT0001366,DELI0001366,POI000679,PROD047,SUP003,WH002,2025-10-07,74,49.82,74
