sale_id,sales_order_item_id,batch_id,customer_id,sale_date,quantity,selling_unit_price,revenue
SALE0000323,SOI0000324,BAT0000122,CUST011,2025-07-27,2,152.53,305.06
SALE0000324,SOI0000325,BAT0000538,CUST011,2025-07-25,4,29.99,119.96
SALE0000325,SOI0000326,BAT0000837,CUST070,2026-01-21,1,251.6,251.6
SALE0000326,SOI0000327,BAT0000812,CUST067,2026-01-26,6,108.13,648.78
SALE0000327,SOI0000328,BAT0000189,CUST051,2026-04-01,3,108.1,324.3
SALE0000328,SOI0000329,BAT0000001,CUST051,2026-03-31,7,84.11,588.77
SALE0000329,SOI0000330,BAT0000956,CUST051,2026-03-30,4,163.23,652.92
SALE0000330,SOI0000331,BAT0000654,CUST070,2026-02-24,5,85.02,425.1
SALE0000331,SOI0000332,BAT0001224,CUST038,2026-05-08,4,179.94,719.76
SALE0000332,SOI0000333,BAT0000505,CUST038,2026-05-07,4,185.68,742.72
SALE0000333,SOI0000334,BAT0001169,CUST066,2025-05-11,1,26.79,26.79
SALE0000334,SOI0000335,BAT0000189,CUST066,2025-05-10,6,108.01,648.06
SALE0000335,SOI0000336,BAT0001169,CUST036,2025-04-13,3,23.16,69.48
SALE0000336,SOI0000337,BAT0000538,CUST036,2025-04-12,1,27.61,27.61
SALE0000337,SOI0000338,BAT0000837,CUST056,2025-05-09,5,248.18,1240.9
SALE0000338,SOI0000339,BAT0000579,CUST056,2025-05-06,4,121.04,484.16
SALE0000339,SOI0000340,BAT0001169,CUST011,2025-09-28,3,18.98,56.94
SALE0000340,SOI0000341,BAT0000001,CUST072,2025-05-15,5,92.03,460.15
SALE0000341,SOI0000342,BAT0000210,CUST072,2025-05-15,2,201.16,402.32
SALE0000342,SOI0000343,BAT0000759,CUST061,2025-08-05,4,188.36,753.44
SALE0000343,SOI0000344,BAT0001170,CUST061,2025-08-05,2,77.36,154.72
SALE0000344,SOI0000345,BAT0000761,CUST016,2025-07-26,7,118.33,828.31
SALE0000345,SOI0000346,BAT0000122,CUST016,2025-07-25,1,181.53,181.53
SALE0000346,SOI0000347,BAT0000654,CUST087,2025-11-03,3,102.03,306.09
SALE0000347,SOI0000348,BAT0000804,CUST083,2025-04-29,4,152.09,608.36
SALE0000348,SOI0000349,BAT0000837,CUST083,2025-04-30,3,200.07,600.21
SALE0000349,SOI0000350,BAT0001224,CUST003,2025-12-20,3,171.66,514.98
SALE0000350,SOI0000351,BAT0000291,CUST003,2025-12-24,5,218.28,1091.4
SALE0000351,SOI0000352,BAT0000829,CUST036,2025-09-07,4,51.55,206.2
SALE0000352,SOI0000353,BAT0000430,CUST036,2025-09-07,6,95.42,572.52
SALE0000353,SOI0000354,BAT0000837,CUST031,2025-05-24,7,228.87,1602.09
SALE0000354,SOI0000355,BAT0000830,CUST031,2025-05-28,3,58.76,176.28
SALE0000355,SOI0000356,BAT0000830,CUST013,2026-03-17,1,56.46,56.46
SALE0000356,SOI0000357,BAT0001211,CUST013,2026-03-14,3,126.0,378.0
SALE0000357,SOI0000358,BAT0001224,CUST072,2026-02-25,3,145.84,437.52
SALE0000358,SOI0000359,BAT0000585,CUST072,2026-02-25,5,46.42,232.1
SALE0000359,SOI0000360,BAT0001211,CUST036,2025-08-26,4,140.4,561.6
SALE0000360,SOI0000361,BAT0000831,CUST036,2025-08-26,7,173.27,1212.89
SALE0000361,SOI0000362,BAT0000189,CUST018,2025-05-30,6,92.79,556.74
SALE0000362,SOI0000363,BAT0000819,CUST096,2026-01-18,7,252.78,1769.46
SALE0000363,SOI0000364,BAT0000210,CUST096,2026-01-14,1,141.84,141.84
SALE0000364,SOI0000365,BAT0000753,CUST096,2026-01-14,5,159.93,799.65
SALE0000365,SOI0000366,BAT0000221,CUST064,2025-09-07,6,192.73,1156.38
SALE0000366,SOI0000367,BAT0000585,CUST064,2025-09-06,5,37.64,188.2
SALE0000367,SOI0000368,BAT0001211,CUST064,2025-09-06,5,118.1,590.5
SALE0000368,SOI0000369,BAT0000579,CUST035,2025-05-22,1,99.87,99.87
SALE0000369,SOI0000370,BAT0000685,CUST035,2025-05-26,2,96.11,192.22
SALE0000370,SOI0000371,BAT0000716,CUST054,2025-04-23,5,67.42,337.1
SALE0000371,SOI0000372,BAT0000585,CUST054,2025-04-23,1,33.36,33.36
SALE0000372,SOI0000373,BAT0000210,CUST013,2025-11-17,5,140.4,702.0
SALE0000373,SOI0000374,BAT0000832,CUST013,2025-11-14,4,171.67,686.68
SALE0000374,SOI0000375,BAT0000654,CUST013,2025-11-18,6,92.07,552.42
SALE0000375,SOI0000376,BAT0000686,CUST096,2025-10-21,2,120.79,241.58
SALE0000376,SOI0000377,BAT0000831,CUST096,2025-10-18,3,142.48,427.44
SALE0000377,SOI0000378,BAT0000210,CUST099,2025-12-25,7,165.67,1159.69
SALE0000378,SOI0000379,BAT0000824,CUST042,2026-06-06,5,118.88,594.4
SALE0000379,SOI0000380,BAT0000494,CUST042,2026-06-07,2,48.08,96.16
SALE0000380,SOI0000381,BAT0000837,CUST042,2026-06-06,6,222.65,1335.9
SALE0000381,SOI0000382,BAT0000812,CUST088,2025-10-13,1,107.94,107.94
SALE0000382,SOI0000383,BAT0000804,CUST088,2025-10-08,7,155.41,1087.87
SALE0000383,SOI0000384,BAT0001048,CUST088,2025-10-12,2,78.75,157.5
SALE0000384,SOI0000385,BAT0000804,CUST033,2025-10-09,2,178.02,356.04
SALE0000385,SOI0000386,BAT0001224,CUST010,2025-04-26,5,177.31,886.55
SALE0000386,SOI0000387,BAT0001328,CUST010,2025-04-28,6,99.06,594.36
SALE0000387,SOI0000388,BAT0000584,CUST010,2025-04-27,7,145.5,1018.5
SALE0000388,SOI0000389,BAT0001169,CUST065,2025-05-05,4,25.15,100.6
SALE0000389,SOI0000391,BAT0000761,CUST065,2025-05-07,6,142.99,857.94
SALE0000390,SOI0000392,BAT0001328,CUST018,2026-02-26,7,110.29,772.03
SALE0000391,SOI0000393,BAT0001048,CUST018,2026-02-25,7,77.56,542.92
SALE0000392,SOI0000394,BAT0000579,CUST018,2026-02-26,2,92.15,184.3
SALE0000393,SOI0000395,BAT0000832,CUST055,2025-08-13,3,134.88,404.64
SALE0000394,SOI0000396,BAT0001131,CUST055,2025-08-16,5,42.78,213.9
SALE0000395,SOI0000397,BAT0000210,CUST037,2025-11-27,6,165.8,994.8
SALE0000396,SOI0000398,BAT0000824,CUST037,2025-11-29,6,123.69,742.14
SALE0000397,SOI0000399,BAT0001157,CUST057,2026-03-12,1,61.84,61.84
SALE0000398,SOI0000400,BAT0000759,CUST057,2026-03-11,7,150.34,1052.38
SALE0000399,SOI0000401,BAT0000716,CUST057,2026-03-12,2,53.02,106.04
SALE0000400,SOI0000402,BAT0000505,CUST041,2025-05-31,7,181.16,1268.12
SALE0000401,SOI0000403,BAT0000460,CUST041,2025-06-02,7,216.99,1518.93
SALE0000402,SOI0000404,BAT0000506,CUST041,2025-06-01,3,87.34,262.02
SALE0000403,SOI0000405,BAT0000210,CUST036,2025-07-02,1,204.07,204.07
SALE0000404,SOI0000406,BAT0000538,CUST036,2025-06-27,4,31.36,125.44
SALE0000405,SOI0000407,BAT0000505,CUST048,2025-09-30,6,149.62,897.72
SALE0000406,SOI0000408,BAT0000580,CUST048,2025-10-01,1,121.17,121.17
SALE0000407,SOI0000409,BAT0001170,CUST048,2025-09-30,7,100.03,700.21
SALE0000408,SOI0000410,BAT0001131,CUST072,2025-05-21,2,50.06,100.12
SALE0000409,SOI0000411,BAT0000695,CUST060,2025-10-25,4,141.44,565.76
SALE0000410,SOI0000412,BAT0001048,CUST042,2026-01-11,7,84.43,591.01
SALE0000411,SOI0000413,BAT0000032,CUST095,2025-10-02,4,218.27,873.08
SALE0000412,SOI0000414,BAT0000654,CUST009,2026-06-11,1,93.43,93.43
SALE0000413,SOI0000415,BAT0001211,CUST090,2025-09-01,4,112.06,448.24
SALE0000414,SOI0000416,BAT0000685,CUST051,2025-10-16,6,93.34,560.04
SALE0000415,SOI0000417,BAT0001131,CUST032,2025-10-17,7,33.2,232.4
SALE0000416,SOI0000418,BAT0001224,CUST006,2025-08-09,6,207.94,1247.64
SALE0000417,SOI0000419,BAT0001328,CUST045,2025-04-13,1,81.66,81.66
SALE0000418,SOI0000420,BAT0000001,CUST045,2025-04-11,2,92.32,184.64
SALE0000419,SOI0000421,BAT0000850,CUST045,2025-04-13,4,250.2,1000.8
SALE0000420,SOI0000422,BAT0000585,CUST031,2025-05-27,6,37.12,222.72
SALE0000421,SOI0000423,BAT0000027,CUST065,2026-02-27,2,94.51,189.02
SALE0000422,SOI0000424,BAT0000832,CUST065,2026-02-26,2,146.96,293.92
SALE0000423,SOI0000425,BAT0000210,CUST065,2026-03-01,4,157.46,629.84
SALE0000424,SOI0000426,BAT0000494,CUST091,2026-01-31,3,29.84,89.52
SALE0000425,SOI0000427,BAT0000850,CUST065,2026-04-04,6,182.8,1096.8
SALE0000426,SOI0000428,BAT0001169,CUST056,2025-05-05,5,22.16,110.8
SALE0000427,SOI0000429,BAT0000580,CUST056,2025-05-05,7,106.98,748.86
SALE0000428,SOI0000430,BAT0000812,CUST056,2025-05-05,5,138.42,692.1
SALE0000429,SOI0000431,BAT0000494,CUST084,2025-10-19,7,37.1,259.7
SALE0000430,SOI0000432,BAT0001131,CUST084,2025-10-19,7,52.03,364.21
SALE0000431,SOI0000433,BAT0000686,CUST084,2025-10-22,6,138.4,830.4
SALE0000432,SOI0000434,BAT0000759,CUST020,2026-04-24,5,158.66,793.3
SALE0000433,SOI0000435,BAT0000831,CUST020,2026-04-24,4,151.53,606.12
SALE0000434,SOI0000436,BAT0000830,CUST093,2025-06-06,2,54.67,109.34
SALE0000435,SOI0000437,BAT0000584,CUST093,2025-06-04,1,180.97,180.97
SALE0000436,SOI0000438,BAT0000538,CUST093,2025-06-05,6,34.32,205.92
SALE0000437,SOI0000439,BAT0000430,CUST007,2025-07-08,1,87.58,87.58
SALE0000438,SOI0000440,BAT0000753,CUST007,2025-07-07,7,218.36,1528.52
SALE0000439,SOI0000441,BAT0000824,CUST071,2025-10-23,1,117.25,117.25
SALE0000440,SOI0000442,BAT0001112,CUST063,2025-12-23,6,26.46,158.76
SALE0000441,SOI0000443,BAT0000494,CUST063,2025-12-22,5,30.05,150.25
SALE0000442,SOI0000444,BAT0000189,CUST086,2025-11-30,4,118.61,474.44
SALE0000443,SOI0000445,BAT0001224,CUST059,2025-06-05,3,205.89,617.67
SALE0000444,SOI0000446,BAT0000197,CUST001,2026-06-18,2,71.13,142.26
SALE0000445,SOI0000447,BAT0000832,CUST001,2026-06-13,2,125.67,251.34
SALE0000446,SOI0000448,BAT0000189,CUST082,2025-10-03,2,112.1,224.2
SALE0000447,SOI0000449,BAT0000032,CUST083,2026-02-10,1,217.73,217.73
SALE0000448,SOI0000450,BAT0000798,CUST083,2026-02-11,3,173.68,521.04
SALE0000449,SOI0000451,BAT0000538,CUST086,2025-05-15,3,38.08,114.24
SALE0000450,SOI0000452,BAT0000580,CUST086,2025-05-17,1,100.6,100.6
SALE0000451,SOI0000453,BAT0000370,CUST054,2025-06-25,4,64.86,259.44
SALE0000452,SOI0000454,BAT0000122,CUST054,2025-06-25,4,171.82,687.28
SALE0000453,SOI0000455,BAT0000886,CUST079,2025-05-02,2,96.72,193.44
SALE0000454,SOI0000456,BAT0000506,CUST079,2025-05-06,2,78.84,157.68
SALE0000455,SOI0000457,BAT0001224,CUST079,2025-05-05,1,156.43,156.43
SALE0000456,SOI0000458,BAT0000685,CUST063,2026-03-21,4,76.7,306.8
SALE0000457,SOI0000459,BAT0000850,CUST063,2026-03-24,2,233.1,466.2
SALE0000458,SOI0000460,BAT0000832,CUST063,2026-03-25,4,165.5,662.0
SALE0000459,SOI0000461,BAT0000027,CUST039,2025-11-08,3,128.64,385.92
SALE0000460,SOI0000462,BAT0000716,CUST005,2026-02-15,1,79.03,79.03
SALE0000461,SOI0000463,BAT0000585,CUST005,2026-02-15,2,43.44,86.88
SALE0000462,SOI0000464,BAT0001211,CUST005,2026-02-16,3,107.08,321.24
SALE0000463,SOI0000465,BAT0000819,CUST093,2025-12-05,7,160.68,1124.76
SALE0000464,SOI0000466,BAT0000580,CUST093,2025-12-05,4,76.0,304.0
SALE0000465,SOI0000467,BAT0000505,CUST032,2025-12-08,1,168.41,168.41
SALE0000466,SOI0000468,BAT0000687,CUST034,2026-02-07,2,69.15,138.3
SALE0000467,SOI0000469,BAT0000460,CUST034,2026-02-08,7,207.52,1452.64
SALE0000468,SOI0000470,BAT0000494,CUST098,2025-09-13,4,43.06,172.24
SALE0000469,SOI0000471,BAT0000830,CUST098,2025-09-12,6,40.89,245.34
SALE0000470,SOI0000472,BAT0000505,CUST080,2025-06-25,3,164.26,492.78
SALE0000471,SOI0000473,BAT0000830,CUST080,2025-06-21,1,44.08,44.08
SALE0000472,SOI0000474,BAT0000430,CUST080,2025-06-21,6,103.96,623.76
SALE0000473,SOI0000475,BAT0000759,CUST062,2026-01-22,1,176.08,176.08
SALE0000474,SOI0000476,BAT0001112,CUST047,2026-03-12,1,27.96,27.96
SALE0000475,SOI0000477,BAT0000830,CUST047,2026-03-06,4,56.43,225.72
SALE0000476,SOI0000478,BAT0000886,CUST047,2025-06-19,2,106.84,213.68
SALE0000477,SOI0000479,BAT0000032,CUST047,2025-06-18,2,150.68,301.36
SALE0000478,SOI0000480,BAT0000538,CUST092,2025-04-17,1,24.23,24.23
SALE0000479,SOI0000481,BAT0000812,CUST092,2025-04-19,7,107.94,755.58
SALE0000480,SOI0000482,BAT0000824,CUST092,2025-04-15,5,107.32,536.6
SALE0000481,SOI0000483,BAT0000585,CUST084,2025-12-26,1,46.41,46.41
SALE0000482,SOI0000484,BAT0000494,CUST034,2025-09-12,7,38.76,271.32
SALE0000483,SOI0000485,BAT0000825,CUST034,2025-09-15,5,107.8,539.0
SALE0000484,SOI0000486,BAT0000430,CUST034,2025-09-12,4,76.89,307.56
SALE0000485,SOI0000487,BAT0000506,CUST030,2025-04-13,6,60.28,361.68
SALE0000486,SOI0000488,BAT0000655,CUST030,2025-04-14,2,103.24,206.48
SALE0000487,SOI0000489,BAT0001170,CUST025,2026-04-08,2,106.36,212.72
SALE0000488,SOI0000490,BAT0000494,CUST025,2026-04-13,2,46.39,92.78
SALE0000489,SOI0000491,BAT0001157,CUST025,2026-04-08,3,42.56,127.68
SALE0000490,SOI0000492,BAT0000886,CUST024,2025-05-19,7,101.24,708.68
SALE0000491,SOI0000493,BAT0000210,CUST024,2025-05-15,7,181.68,1271.76
SALE0000492,SOI0000494,BAT0000538,CUST001,2026-04-13,1,29.84,29.84
SALE0000493,SOI0000495,BAT0000460,CUST021,2025-12-04,5,146.1,730.5
SALE0000494,SOI0000496,BAT0001169,CUST021,2025-12-05,7,24.6,172.2
SALE0000495,SOI0000497,BAT0000027,CUST037,2025-11-06,4,85.59,342.36
SALE0000496,SOI0000498,BAT0000001,CUST090,2025-08-03,6,111.97,671.82
SALE0000497,SOI0000499,BAT0000370,CUST080,2026-01-23,5,61.36,306.8
SALE0000498,SOI0000500,BAT0000586,CUST064,2026-03-18,3,166.74,500.22
SALE0000499,SOI0000501,BAT0000001,CUST040,2026-05-17,4,104.72,418.88
SALE0000500,SOI0000502,BAT0000761,CUST040,2026-05-15,6,139.51,837.06
SALE0000501,SOI0000503,BAT0000753,CUST083,2025-10-25,1,150.52,150.52
SALE0000502,SOI0000504,BAT0001131,CUST034,2025-10-26,2,41.94,83.88
SALE0000503,SOI0000505,BAT0001224,CUST034,2025-10-28,4,143.49,573.96
SALE0000504,SOI0000506,BAT0000837,CUST090,2026-06-28,7,227.23,1590.61
SALE0000505,SOI0000507,BAT0000804,CUST090,2026-06-24,5,143.99,719.95
SALE0000506,SOI0000508,BAT0000831,CUST090,2026-06-26,3,205.4,616.2
SALE0000507,SOI0000509,BAT0001132,CUST086,2026-04-23,6,177.54,1065.24
SALE0000508,SOI0000510,BAT0001328,CUST086,2026-04-23,1,88.96,88.96
SALE0000509,SOI0000511,BAT0000759,CUST086,2026-04-23,4,158.35,633.4
SALE0000510,SOI0000512,BAT0000819,CUST099,2025-08-23,7,227.35,1591.45
SALE0000511,SOI0000513,BAT0000027,CUST099,2025-08-22,6,110.59,663.54
SALE0000512,SOI0000514,BAT0000586,CUST099,2025-08-24,5,195.24,976.2
SALE0000513,SOI0000515,BAT0000027,CUST003,2025-09-08,5,126.57,632.85
SALE0000514,SOI0000516,BAT0001131,CUST049,2025-06-28,2,39.07,78.14
SALE0000515,SOI0000517,BAT0000655,CUST049,2025-06-24,3,102.8,308.4
SALE0000516,SOI0000518,BAT0000585,CUST027,2025-11-25,3,43.21,129.63
SALE0000517,SOI0000519,BAT0000655,CUST027,2025-11-24,1,93.53,93.53
SALE0000518,SOI0000520,BAT0000586,CUST002,2026-03-17,2,136.89,273.78
SALE0000519,SOI0000521,BAT0000761,CUST002,2026-03-16,2,154.46,308.92
SALE0000520,SOI0000522,BAT0000197,CUST045,2025-05-24,3,70.25,210.75
SALE0000521,SOI0000523,BAT0000189,CUST045,2025-05-21,5,112.41,562.05
SALE0000522,SOI0000524,BAT0001211,CUST045,2025-05-23,4,159.37,637.48
SALE0000523,SOI0000525,BAT0001169,CUST011,2025-04-20,1,18.96,18.96
SALE0000524,SOI0000526,BAT0000370,CUST011,2025-04-19,4,60.64,242.56
SALE0000525,SOI0000527,BAT0000655,CUST080,2025-10-31,7,81.87,573.09
SALE0000526,SOI0000528,BAT0000831,CUST080,2025-10-30,1,146.05,146.05
SALE0000527,SOI0000529,BAT0000761,CUST080,2025-10-31,1,146.53,146.53
SALE0000528,SOI0000530,BAT0000825,CUST058,2026-03-22,2,96.41,192.82
SALE0000529,SOI0000531,BAT0000761,CUST058,2026-03-19,5,158.34,791.7
SALE0000530,SOI0000532,BAT0000032,CUST058,2026-03-22,3,146.98,440.94
SALE0000531,SOI0000533,BAT0000655,CUST029,2025-10-27,5,127.45,637.25
SALE0000532,SOI0000534,BAT0000585,CUST029,2025-10-30,3,43.81,131.43
SALE0000533,SOI0000535,BAT0000538,CUST029,2025-10-31,3,27.95,83.85
SALE0000534,SOI0000536,BAT0000759,CUST029,2026-02-04,5,148.94,744.7
SALE0000535,SOI0000537,BAT0001048,CUST029,2026-02-02,5,93.97,469.85
SALE0000536,SOI0000538,BAT0000506,CUST075,2026-05-10,1,66.09,66.09
SALE0000537,SOI0000539,BAT0000831,CUST079,2026-05-31,5,213.44,1067.2
SALE0000538,SOI0000540,BAT0000830,CUST095,2026-05-17,7,46.27,323.89
SALE0000539,SOI0000541,BAT0000460,CUST072,2026-01-23,6,163.43,980.58
SALE0000540,SOI0000542,BAT0000956,CUST079,2025-09-20,2,163.06,326.12
SALE0000541,SOI0000543,BAT0001169,CUST079,2025-09-15,1,25.39,25.39
SALE0000542,SOI0000544,BAT0000832,CUST066,2026-06-29,3,163.78,491.34
SALE0000543,SOI0000545,BAT0001048,CUST080,2025-07-14,7,86.07,602.49
SALE0000544,SOI0000546,BAT0000460,CUST080,2025-07-12,3,228.88,686.64
SALE0000545,SOI0000547,BAT0000587,CUST014,2025-04-20,3,53.19,159.57
SALE0000546,SOI0000548,BAT0000686,CUST014,2025-04-17,7,139.72,978.04
SALE0000547,SOI0000549,BAT0000804,CUST079,2025-10-14,1,142.64,142.64
SALE0000548,SOI0000550,BAT0001328,CUST079,2025-10-17,5,81.23,406.15
SALE0000549,SOI0000551,BAT0001048,CUST079,2025-10-16,2,71.66,143.32
SALE0000550,SOI0000552,BAT0000819,CUST081,2026-04-20,1,196.59,196.59
SALE0000551,SOI0000553,BAT0001211,CUST081,2026-04-22,2,107.08,214.16
SALE0000552,SOI0000554,BAT0000210,CUST005,2026-05-16,4,210.47,841.88
SALE0000553,SOI0000555,BAT0000506,CUST005,2026-05-14,3,73.15,219.45
SALE0000554,SOI0000556,BAT0001224,CUST034,2025-04-06,5,132.78,663.9
SALE0000555,SOI0000557,BAT0000837,CUST034,2025-04-05,1,231.94,231.94
SALE0000556,SOI0000558,BAT0000687,CUST009,2026-02-15,1,81.87,81.87
SALE0000557,SOI0000559,BAT0000831,CUST009,2026-02-19,5,176.12,880.6
SALE0000558,SOI0000560,BAT0000761,CUST010,2025-07-14,2,147.9,295.8
SALE0000559,SOI0000561,BAT0000832,CUST010,2025-07-12,2,136.69,273.38
SALE0000560,SOI0000562,BAT0000538,CUST097,2025-12-10,3,25.68,77.04
SALE0000561,SOI0000563,BAT0001131,CUST097,2025-12-09,6,44.68,268.08
SALE0000562,SOI0000564,BAT0000587,CUST097,2025-12-09,3,36.41,109.23
SALE0000563,SOI0000565,BAT0000886,CUST023,2026-01-02,3,99.48,298.44
SALE0000564,SOI0000566,BAT0000759,CUST023,2026-01-03,2,202.11,404.22
SALE0000565,SOI0000567,BAT0001157,CUST073,2026-01-26,4,39.04,156.16
SALE0000566,SOI0000568,BAT0001132,CUST073,2026-01-27,6,179.08,1074.48
SALE0000567,SOI0000569,BAT0000753,CUST073,2026-01-24,3,179.76,539.28
SALE0000568,SOI0000570,BAT0001067,CUST073,2025-04-17,2,114.78,229.56
SALE0000569,SOI0000571,BAT0000825,CUST073,2025-04-20,5,124.64,623.2
SALE0000570,SOI0000572,BAT0000291,CUST073,2025-04-17,1,199.14,199.14
SALE0000571,SOI0000573,BAT0000586,CUST035,2025-04-18,2,160.55,321.1
SALE0000572,SOI0000574,BAT0000819,CUST035,2025-04-18,2,198.3,396.6
SALE0000573,SOI0000575,BAT0000831,CUST092,2026-02-24,2,135.93,271.86
SALE0000574,SOI0000576,BAT0001157,CUST092,2026-02-26,2,57.09,114.18
SALE0000575,SOI0000577,BAT0000819,CUST086,2025-10-14,4,194.81,779.24
SALE0000576,SOI0000578,BAT0000197,CUST012,2025-05-01,3,57.89,173.67
SALE0000577,SOI0000579,BAT0000460,CUST012,2025-04-29,3,179.32,537.96
SALE0000578,SOI0000580,BAT0001169,CUST012,2025-04-30,5,27.75,138.75
SALE0000579,SOI0000581,BAT0000832,CUST078,2025-12-08,1,137.9,137.9
SALE0000580,SOI0000582,BAT0000753,CUST078,2025-12-10,1,214.82,214.82
SALE0000581,SOI0000583,BAT0000587,CUST078,2025-12-11,2,44.01,88.02
SALE0000582,SOI0000584,BAT0001112,CUST022,2025-12-24,3,32.26,96.78
SALE0000583,SOI0000585,BAT0001224,CUST029,2025-07-04,5,204.79,1023.95
SALE0000584,SOI0000586,BAT0000494,CUST029,2025-06-30,3,36.14,108.42
SALE0000585,SOI0000587,BAT0000754,CUST029,2025-07-01,6,164.66,987.96
SALE0000586,SOI0000588,BAT0000761,CUST061,2026-05-31,5,143.81,719.05
SALE0000587,SOI0000589,BAT0000506,CUST061,2026-06-05,2,57.55,115.1
SALE0000588,SOI0000590,BAT0001170,CUST043,2026-02-12,1,107.7,107.7
SALE0000589,SOI0000591,BAT0000506,CUST043,2026-02-09,4,62.78,251.12
SALE0000590,SOI0000592,BAT0001131,CUST043,2026-02-09,7,37.88,265.16
SALE0000591,SOI0000593,BAT0001224,CUST038,2026-05-22,2,187.09,374.18
SALE0000592,SOI0000594,BAT0000460,CUST065,2026-06-14,4,203.63,814.52
SALE0000593,SOI0000595,BAT0000655,CUST065,2026-06-12,6,110.49,662.94
SALE0000594,SOI0000596,BAT0000631,CUST065,2026-06-10,3,225.42,676.26
SALE0000595,SOI0000597,BAT0000804,CUST048,2025-05-15,7,138.29,968.03
SALE0000596,SOI0000598,BAT0001131,CUST043,2026-04-03,2,47.67,95.34
SALE0000597,SOI0000599,BAT0000832,CUST052,2025-08-14,7,147.98,1035.86
SALE0000598,SOI0000600,BAT0000539,CUST052,2025-08-15,1,31.74,31.74
SALE0000599,SOI0000601,BAT0000506,CUST052,2025-08-15,1,89.84,89.84
SALE0000600,SOI0000602,BAT0000831,CUST047,2026-01-27,5,158.59,792.95
SALE0000601,SOI0000603,BAT0000027,CUST047,2026-01-28,4,127.05,508.2
SALE0000602,SOI0000604,BAT0000221,CUST047,2026-01-27,2,171.29,342.58
SALE0000603,SOI0000605,BAT0001131,CUST091,2025-10-21,3,44.1,132.3
SALE0000604,SOI0000606,BAT0000754,CUST091,2025-10-21,5,206.12,1030.6
SALE0000605,SOI0000607,BAT0001157,CUST091,2025-10-23,3,44.97,134.91
SALE0000606,SOI0000608,BAT0000760,CUST078,2026-05-04,5,147.17,735.85
SALE0000607,SOI0000609,BAT0000832,CUST078,2026-05-03,7,155.76,1090.32
SALE0000608,SOI0000610,BAT0000830,CUST020,2025-07-08,6,49.22,295.32
SALE0000609,SOI0000611,BAT0000001,CUST020,2025-07-10,6,82.43,494.58
SALE0000610,SOI0000612,BAT0000430,CUST020,2025-07-09,2,88.96,177.92
SALE0000611,SOI0000613,BAT0000886,CUST071,2025-05-14,6,95.13,570.78
SALE0000612,SOI0000615,BAT0000122,CUST071,2025-05-17,1,122.25,122.25
SALE0000613,SOI0000616,BAT0001170,CUST053,2026-06-26,6,81.14,486.84
SALE0000614,SOI0000617,BAT0000716,CUST076,2025-12-03,6,84.41,506.46
SALE0000615,SOI0000618,BAT0001170,CUST089,2025-10-26,1,78.11,78.11
SALE0000616,SOI0000619,BAT0000804,CUST024,2026-02-15,3,163.35,490.05
SALE0000617,SOI0000620,BAT0000631,CUST024,2026-02-17,1,154.72,154.72
SALE0000618,SOI0000621,BAT0000754,CUST024,2026-02-19,7,200.5,1403.5
SALE0000619,SOI0000622,BAT0000956,CUST002,2025-06-29,6,148.18,889.08
SALE0000620,SOI0000623,BAT0000804,CUST016,2025-08-19,1,181.05,181.05
SALE0000621,SOI0000624,BAT0000837,CUST016,2025-08-18,5,198.2,991.0
SALE0000622,SOI0000625,BAT0000956,CUST016,2025-08-19,2,187.33,374.66
SALE0000623,SOI0000626,BAT0000754,CUST065,2025-10-08,7,146.45,1025.15
SALE0000624,SOI0000627,BAT0000197,CUST065,2025-10-06,3,61.89,185.67
SALE0000625,SOI0000628,BAT0000850,CUST065,2025-10-08,5,239.35,1196.75
SALE0000626,SOI0000629,BAT0000831,CUST075,2025-08-10,6,189.82,1138.92
SALE0000627,SOI0000630,BAT0000494,CUST019,2025-04-07,4,32.83,131.32
SALE0000628,SOI0000631,BAT0000587,CUST065,2025-04-28,1,37.26,37.26
SALE0000629,SOI0000632,BAT0001112,CUST052,2025-07-17,2,30.03,60.06
SALE0000630,SOI0000633,BAT0000819,CUST052,2025-07-15,4,247.11,988.44
SALE0000631,SOI0000634,BAT0000494,CUST052,2025-07-17,2,46.53,93.06
SALE0000632,SOI0000635,BAT0000839,CUST095,2026-02-12,2,65.22,130.44
SALE0000633,SOI0000636,BAT0000494,CUST095,2026-02-10,1,34.43,34.43
SALE0000634,SOI0000637,BAT0000996,CUST024,2025-08-23,5,248.83,1244.15
SALE0000635,SOI0000638,BAT0000588,CUST024,2025-08-25,2,188.03,376.06
SALE0000636,SOI0000639,BAT0000850,CUST024,2025-08-29,5,160.41,802.05
SALE0000637,SOI0000640,BAT0000655,CUST090,2025-05-14,2,79.64,159.28
SALE0000638,SOI0000641,BAT0000687,CUST009,2026-02-07,6,107.05,642.3
SALE0000639,SOI0000642,BAT0000494,CUST009,2026-02-06,1,46.37,46.37
SALE0000640,SOI0000643,BAT0000133,CUST009,2026-02-07,3,127.46,382.38
SALE0000641,SOI0000644,BAT0001170,CUST086,2026-03-18,4,115.91,463.64
SALE0000642,SOI0000645,BAT0000832,CUST086,2026-03-17,6,166.69,1000.14
SALE0000643,SOI0000646,BAT0000133,CUST088,2025-05-15,3,147.19,441.57
SALE0000644,SOI0000647,BAT0000431,CUST094,2026-01-27,7,75.43,528.01
SALE0000645,SOI0000648,BAT0000032,CUST094,2026-01-28,6,205.69,1234.14
